insee_com,lib_com,niveau_montagne
25416,Myon,02 - Massif du Jura
25417,Naisey-les-Granges,02 - Massif du Jura
25418,Nancray,02 - Massif du Jura
25420,Nans-sous-Sainte-Anne,02 - Massif du Jura
25421,Narbief,02 - Massif du Jura
25422,Neuchâtel-Urtière,02 - Massif du Jura
25424,Les Premiers Sapins,02 - Massif du Jura
25425,Noël-Cerneux,02 - Massif du Jura
25426,Noirefontaine,02 - Massif du Jura
25432,Orchamps-Vennes,02 - Massif du Jura
25433,Orgeans-Blanchefontaine,02 - Massif du Jura
25434,Ornans,02 - Massif du Jura
25435,Orsans,02 - Massif du Jura
25436,Orve,02 - Massif du Jura
25437,Osse,02 - Massif du Jura
25439,Ougney-Douvot,02 - Massif du Jura
25440,Ouhans,02 - Massif du Jura
25441,Ouvans,02 - Massif du Jura
25442,Oye-et-Pallet,02 - Massif du Jura
25443,Palantine,02 - Massif du Jura
25446,Passavant,02 - Massif du Jura
25447,Passonfontaine,02 - Massif du Jura
25449,Péseux,02 - Massif du Jura
25451,Petite-Chaux,02 - Massif du Jura
25452,Pierrefontaine-lès-Blamont,02 - Massif du Jura
25453,Pierrefontaine-les-Varans,02 - Massif du Jura
25456,Plaimbois-du-Miroir,02 - Massif du Jura
25457,Plaimbois-Vennes,02 - Massif du Jura
25458,Les Plains-et-Grands-Essarts,02 - Massif du Jura
25459,La Planée,02 - Massif du Jura
25460,Le Val,02 - Massif du Jura
25462,Pontarlier,02 - Massif du Jura
25463,Pont-de-Roide-Vermondans,02 - Massif du Jura
25464,Les Pontets,02 - Massif du Jura
25465,Pont-les-Moulins,02 - Massif du Jura
25471,Provenchère,02 - Massif du Jura
25473,Pugey,02 - Massif du Jura
25475,Quingey,02 - Massif du Jura
25476,Rahon,02 - Massif du Jura
25478,Randevillers,02 - Massif du Jura
25483,Reculfoz,02 - Massif du Jura
25485,Rémondans-Vaivre,02 - Massif du Jura
25486,Remoray-Boujeons,02 - Massif du Jura
25487,Renédale,02 - Massif du Jura
25489,Reugney,02 - Massif du Jura
25493,La Rivière-Drugeon,02 - Massif du Jura
25494,Rochejean,02 - Massif du Jura
25496,Roche-lès-Clerval,02 - Massif du Jura
25497,Roches-lès-Blamont,02 - Massif du Jura
25500,Ronchaux,02 - Massif du Jura
25501,Rondefontaine,02 - Massif du Jura
25503,Rosières-sur-Barbèche,02 - Massif du Jura
25504,Rosureux,02 - Massif du Jura
25507,Rouhe,02 - Massif du Jura
25508,Roulans,02 - Massif du Jura
25511,Rurey,02 - Massif du Jura
25512,Le Russey,02 - Massif du Jura
25513,Sainte-Anne,02 - Massif du Jura
25514,Saint-Antoine,02 - Massif du Jura
25515,Sainte-Colombe,02 - Massif du Jura
25516,Saint-Georges-Armont,02 - Massif du Jura
25517,Saint-Gorgon-Main,02 - Massif du Jura
25519,Saint-Hippolyte,02 - Massif du Jura
25520,Saint-Juan,02 - Massif du Jura
25522,Saint-Julien-lès-Russey,02 - Massif du Jura
25524,Saint-Maurice-Colombier,02 - Massif du Jura
25525,Saint-Point-Lac,02 - Massif du Jura
25529,Sancey,02 - Massif du Jura
25532,Saône,02 - Massif du Jura
25534,Sarrageois,02 - Massif du Jura
25535,Saules,02 - Massif du Jura
25537,Scey-Maisières,02 - Massif du Jura
25539,Seloncourt,02 - Massif du Jura
25541,Septfontaines,02 - Massif du Jura
25544,Servin,02 - Massif du Jura
25545,Silley-Amancey,02 - Massif du Jura
25546,Silley-Bléfond,02 - Massif du Jura
25548,Solemont,02 - Massif du Jura
25550,La Sommette,02 - Massif du Jura
25551,Soulce-Cernay,02 - Massif du Jura
25552,Sourans,02 - Massif du Jura
25554,Surmont,02 - Massif du Jura
25558,Tarcenay-Foucherans,02 - Massif du Jura
25559,Thiébouhans,02 - Massif du Jura
25562,Thulay,02 - Massif du Jura
25565,Touillon-et-Loutelet,02 - Massif du Jura
25569,Trépot,02 - Massif du Jura
25571,Trévillers,02 - Massif du Jura
25573,Urtière,02 - Massif du Jura
25578,Valdahon,02 - Massif du Jura
25583,Valonne,02 - Massif du Jura
25584,Valoreille,02 - Massif du Jura
25586,Vandoncourt,02 - Massif du Jura
25588,Vaucluse,02 - Massif du Jura
25589,Vauclusotte,02 - Massif du Jura
25590,Vaudrivillers,02 - Massif du Jura
25591,Vaufrey,02 - Massif du Jura
25592,Vaux-et-Chantegrue,02 - Massif du Jura
25595,Vellerot-lès-Belvoir,02 - Massif du Jura
25596,Vellerot-lès-Vercel,02 - Massif du Jura
25597,Vellevans,02 - Massif du Jura
25600,Vennes,02 - Massif du Jura
25601,Vercel-Villedieu-le-Camp,02 - Massif du Jura
25605,Vernierfontaine,02 - Massif du Jura
25607,Vernois-lès-Belvoir,02 - Massif du Jura
25609,Verrières-de-Joux,02 - Massif du Jura
25611,La Vèze,02 - Massif du Jura
25615,Villars-lès-Blamont,02 - Massif du Jura
25617,Villars-sous-Dampjoux,02 - Massif du Jura
25618,Villars-sous-Écot,02 - Massif du Jura
25619,Les Villedieu,02 - Massif du Jura
25621,Villeneuve-d'Amont,02 - Massif du Jura
25623,Villers-Chief,02 - Massif du Jura
25625,Villers-la-Combe,02 - Massif du Jura
25626,Villers-Saint-Martin,02 - Massif du Jura
25627,Villers-sous-Chalamont,02 - Massif du Jura
25630,Voires,02 - Massif du Jura
25631,Vorges-les-Pins,02 - Massif du Jura
25633,Vuillafans,02 - Massif du Jura
25634,Vuillecin,02 - Massif du Jura
25635,Vyt-lès-Belvoir,02 - Massif du Jura
26001,Solaure en Diois,03 - Massif des Alpes
26003,Aleyrac,03 - Massif des Alpes
26012,Arnayon,03 - Massif des Alpes
26013,Arpavon,03 - Massif des Alpes
26015,Aubenasson,03 - Massif des Alpes
26016,Aubres,03 - Massif des Alpes
26017,Aucelon,03 - Massif des Alpes
26018,Aulan,03 - Massif des Alpes
26019,Aurel,03 - Massif des Alpes
26022,Ballons,03 - Massif des Alpes
26023,Barbières,03 - Massif des Alpes
26024,Barcelonne,03 - Massif des Alpes
26025,Barnave,03 - Massif des Alpes
26026,Barret-de-Lioure,03 - Massif des Alpes
26027,Barsac,03 - Massif des Alpes
26030,La Bâtie-des-Fonds,03 - Massif des Alpes
26032,La Baume-Cornillane,03 - Massif des Alpes
26035,Beaufort-sur-Gervanne,03 - Massif des Alpes
26036,Beaumont-en-Diois,03 - Massif des Alpes
26039,Beauregard-Baret,03 - Massif des Alpes
26040,Beaurières,03 - Massif des Alpes
26043,Beauvoisin,03 - Massif des Alpes
26045,La Bégude-de-Mazenc,03 - Massif des Alpes
26046,Bellecombe-Tarendol,03 - Massif des Alpes
26047,Bellegarde-en-Diois,03 - Massif des Alpes
26048,Bénivay-Ollon,03 - Massif des Alpes
26050,Bésignan,03 - Massif des Alpes
26051,Bézaudun-sur-Bîne,03 - Massif des Alpes
26055,Boulc,03 - Massif des Alpes
26056,Bourdeaux,03 - Massif des Alpes
26059,Bouvante,03 - Massif des Alpes
26060,Bouvières,03 - Massif des Alpes
26062,Brette,03 - Massif des Alpes
26063,Buis-les-Baronnies,03 - Massif des Alpes
26066,Le Chaffal,03 - Massif des Alpes
26067,Chalancon,03 - Massif des Alpes
26069,Chamaloc,03 - Massif des Alpes
26074,La Chapelle-en-Vercors,03 - Massif des Alpes
26075,La Charce,03 - Massif des Alpes
26076,Charens,03 - Massif des Alpes
26080,Chastel-Arnaud,03 - Massif des Alpes
26082,Châteauneuf-de-Bordette,03 - Massif des Alpes
26086,Châtillon-en-Diois,03 - Massif des Alpes
26089,Chaudebonne,03 - Massif des Alpes
26090,La Chaudière,03 - Massif des Alpes
26091,Chauvac-Laux-Montaux,03 - Massif des Alpes
26098,Cobonne,03 - Massif des Alpes
26100,Combovin,03 - Massif des Alpes
26101,Comps,03 - Massif des Alpes
26103,Condorcet,03 - Massif des Alpes
26104,Cornillac,03 - Massif des Alpes
26105,Cornillon-sur-l'Oule,03 - Massif des Alpes
26111,Crupies,03 - Massif des Alpes
26112,Curnier,03 - Massif des Alpes
26113,Die,03 - Massif des Alpes
26114,Dieulefit,03 - Massif des Alpes
26117,Échevis,03 - Massif des Alpes
26122,Espenel,03 - Massif des Alpes
26123,Establet,03 - Massif des Alpes
26126,Eygalayes,03 - Massif des Alpes
26127,Eygaliers,03 - Massif des Alpes
26128,Eygluy-Escoulin,03 - Massif des Alpes
26130,Eyroles,03 - Massif des Alpes
26131,Eyzahut,03 - Massif des Alpes
26134,Félines-sur-Rimandoule,03 - Massif des Alpes
26135,Ferrassières,03 - Massif des Alpes
26136,Val-Maravel,03 - Massif des Alpes
26137,Francillon-sur-Roubion,03 - Massif des Alpes
26141,Gigors-et-Lozeron,03 - Massif des Alpes
26142,Glandage,03 - Massif des Alpes
26147,Gumiane,03 - Massif des Alpes
26149,Hostun,03 - Massif des Alpes
26150,Izon-la-Bruisse,03 - Massif des Alpes
26152,Jonchères,03 - Massif des Alpes
26153,Laborel,03 - Massif des Alpes
26154,Lachau,03 - Massif des Alpes
26159,Laval-d'Aix,03 - Massif des Alpes
26161,Lemps,03 - Massif des Alpes
26163,Léoncel,03 - Massif des Alpes
26164,Lesches-en-Diois,03 - Massif des Alpes
26167,Luc-en-Diois,03 - Massif des Alpes
26168,Lus-la-Croix-Haute,03 - Massif des Alpes
26175,Marignac-en-Diois,03 - Massif des Alpes
26178,Menglon,03 - Massif des Alpes
26180,Mérindol-les-Oliviers,03 - Massif des Alpes
26181,Mévouillon,03 - Massif des Alpes
26182,Mirabel-aux-Baronnies,03 - Massif des Alpes
26183,Mirabel-et-Blacons,03 - Massif des Alpes
26186,Miscon,03 - Massif des Alpes
26188,Mollans-sur-Ouvèze,03 - Massif des Alpes
26189,Montauban-sur-l'Ouvèze,03 - Massif des Alpes
26190,Montaulieu,03 - Massif des Alpes
26193,Montbrun-les-Bains,03 - Massif des Alpes
26195,Montclar-sur-Gervanne,03 - Massif des Alpes
26199,Montferrand-la-Fare,03 - Massif des Alpes
26200,Montfroc,03 - Massif des Alpes
26201,Montguers,03 - Massif des Alpes
26202,Montjoux,03 - Massif des Alpes
26204,Montlaur-en-Diois,03 - Massif des Alpes
26205,Montmaur-en-Diois,03 - Massif des Alpes
26209,Montréal-les-Sources,03 - Massif des Alpes
26214,Mornans,03 - Massif des Alpes
26215,La Motte-Chalancon,03 - Massif des Alpes
26217,La Motte-Fanjas,03 - Massif des Alpes
26220,Nyons,03 - Massif des Alpes
26221,Omblèze,03 - Massif des Alpes
26222,Orcinas,03 - Massif des Alpes
26223,Oriol-en-Royans,03 - Massif des Alpes
26224,Ourches,03 - Massif des Alpes
26227,Pelonne,03 - Massif des Alpes
26228,Pennes-le-Sec,03 - Massif des Alpes
26229,La Penne-sur-l'Ouvèze,03 - Massif des Alpes
26232,Peyrus,03 - Massif des Alpes
26233,Piégon,03 - Massif des Alpes
26234,Piégros-la-Clastre,03 - Massif des Alpes
26236,Pierrelongue,03 - Massif des Alpes
26238,Les Pilles,03 - Massif des Alpes
26239,Plaisians,03 - Massif des Alpes
26240,Plan-de-Baix,03 - Massif des Alpes
26241,Le Poët-Célard,03 - Massif des Alpes
26242,Le Poët-en-Percip,03 - Massif des Alpes
26243,Le Poët-Laval,03 - Massif des Alpes
26244,Le Poët-Sigillat,03 - Massif des Alpes
26245,Pommerol,03 - Massif des Alpes
26246,Ponet-et-Saint-Auban,03 - Massif des Alpes
26248,Pontaix,03 - Massif des Alpes
26249,Pont-de-Barret,03 - Massif des Alpes
26253,Poyols,03 - Massif des Alpes
26254,Pradelle,03 - Massif des Alpes
26255,Les Prés,03 - Massif des Alpes
26256,Propiac,03 - Massif des Alpes
26262,Recoubeau-Jansac,03 - Massif des Alpes
26263,Reilhanette,03 - Massif des Alpes
26264,Rémuzat,03 - Massif des Alpes
26266,Rimon-et-Savel,03 - Massif des Alpes
26267,Rioms,03 - Massif des Alpes
26268,Rochebaudin,03 - Massif des Alpes
26269,Rochebrune,03 - Massif des Alpes
26270,Rochechinard,03 - Massif des Alpes
26273,Rochefort-Samson,03 - Massif des Alpes
26274,Rochefourchat,03 - Massif des Alpes
26276,Roche-Saint-Secret-Béconne,03 - Massif des Alpes
26278,La Roche-sur-le-Buis,03 - Massif des Alpes
26279,La Rochette-du-Buis,03 - Massif des Alpes
26282,Romeyer,03 - Massif des Alpes
26283,Rottier,03 - Massif des Alpes
26286,Roussieux,03 - Massif des Alpes
26288,Sahune,03 - Massif des Alpes
26289,Saillans,03 - Massif des Alpes
26290,Saint-Agnan-en-Vercors,03 - Massif des Alpes
26291,Saint-Andéol,03 - Massif des Alpes
26292,Saint-Auban-sur-l'Ouvèze,03 - Massif des Alpes
26296,Saint-Benoit-en-Diois,03 - Massif des Alpes
26299,Sainte-Croix,03 - Massif des Alpes
26300,Saint-Dizier-en-Diois,03 - Massif des Alpes
26302,Sainte-Eulalie-en-Royans,03 - Massif des Alpes
26303,Sainte-Euphémie-sur-Ouvèze,03 - Massif des Alpes
26304,Saint-Ferréol-Trente-Pas,03 - Massif des Alpes
26306,Sainte-Jalle,03 - Massif des Alpes
26307,Saint-Jean-en-Royans,03 - Massif des Alpes
26308,Saint-Julien-en-Quint,03 - Massif des Alpes
26309,Saint-Julien-en-Vercors,03 - Massif des Alpes
26311,Saint-Laurent-en-Royans,03 - Massif des Alpes
26315,Saint-Martin-en-Vercors,03 - Massif des Alpes
26316,Saint-Martin-le-Colonel,03 - Massif des Alpes
26317,Saint-Maurice-sur-Eygues,03 - Massif des Alpes
26318,Saint-May,03 - Massif des Alpes
26320,Saint-Nazaire-en-Royans,03 - Massif des Alpes
26321,Saint-Nazaire-le-Désert,03 - Massif des Alpes
26327,Saint-Roman,03 - Massif des Alpes
26328,Saint-Sauveur-en-Diois,03 - Massif des Alpes
26329,Saint-Sauveur-Gouvernet,03 - Massif des Alpes
26331,Saint-Thomas-en-Royans,03 - Massif des Alpes
26334,Salettes,03 - Massif des Alpes
26336,Saou,03 - Massif des Alpes
26340,Séderon,03 - Massif des Alpes
26343,Souspierre,03 - Massif des Alpes
26344,Soyans,03 - Massif des Alpes
26346,Suze,03 - Massif des Alpes
26350,Teyssières,03 - Massif des Alpes
26351,Les Tonils,03 - Massif des Alpes
26356,Truinas,03 - Massif des Alpes
26359,Vachères-en-Quint,03 - Massif des Alpes
26361,Valdrôme,03 - Massif des Alpes
26363,Valouse,03 - Massif des Alpes
26364,Vassieux-en-Vercors,03 - Massif des Alpes
26367,Venterol,03 - Massif des Alpes
26368,Vercheny,03 - Massif des Alpes
26369,Verclause,03 - Massif des Alpes
26370,Vercoiran,03 - Massif des Alpes
26372,Vers-sur-Méouge,03 - Massif des Alpes
26373,Vesc,03 - Massif des Alpes
26374,Villebois-les-Pins,03 - Massif des Alpes
26375,Villefranche-le-Château,03 - Massif des Alpes
26376,Villeperdrix,03 - Massif des Alpes
26377,Vinsobres,03 - Massif des Alpes
26378,Volvent,03 - Massif des Alpes
26382,Saint-Vincent-la-Commanderie,03 - Massif des Alpes
2A001,Afa,05 - Massif de Corse
2A004,Ajaccio,05 - Massif de Corse
2A006,Alata,05 - Massif de Corse
2A008,Albitreccia,05 - Massif de Corse
2A011,Altagène,05 - Massif de Corse
2A014,Ambiegna,05 - Massif de Corse
2A017,Appietto,05 - Massif de Corse
2A018,Arbellara,05 - Massif de Corse
2A019,Arbori,05 - Massif de Corse
2A021,Argiusta-Moriccio,05 - Massif de Corse
2A022,Arro,05 - Massif de Corse
2A024,Aullène,05 - Massif de Corse
2A026,Azilone-Ampaza,05 - Massif de Corse
2A027,Azzana,05 - Massif de Corse
2A028,Balogna,05 - Massif de Corse
2A031,Bastelica,05 - Massif de Corse
2A032,Bastelicaccia,05 - Massif de Corse
2A035,Belvédère-Campomoro,05 - Massif de Corse
2A038,Bilia,05 - Massif de Corse
2A040,Bocognano,05 - Massif de Corse
2A041,Bonifacio,05 - Massif de Corse
2A048,Calcatoggio,05 - Massif de Corse
2A056,Campo,05 - Massif de Corse
2A060,Cannelle,05 - Massif de Corse
2A061,Carbini,05 - Massif de Corse
2A062,Carbuccia,05 - Massif de Corse
2A064,Cardo-Torgia,05 - Massif de Corse
2A065,Cargèse,05 - Massif de Corse
2A066,Cargiaca,05 - Massif de Corse
2A070,Casaglione,05 - Massif de Corse
2A071,Casalabriva,05 - Massif de Corse
2A085,Cauro,05 - Massif de Corse
2A089,Ciamannacce,05 - Massif de Corse
2A090,Coggia,05 - Massif de Corse
2A091,Cognocoli-Monticchi,05 - Massif de Corse
2A092,Conca,05 - Massif de Corse
2A094,Corrano,05 - Massif de Corse
2A098,Coti-Chiavari,05 - Massif de Corse
2A099,Cozzano,05 - Massif de Corse
2A100,Cristinacce,05 - Massif de Corse
2A103,Cuttoli-Corticchiato,05 - Massif de Corse
2A104,Eccica-Suarella,05 - Massif de Corse
2A108,Évisa,05 - Massif de Corse
2A114,Figari,05 - Massif de Corse
2A115,Foce,05 - Massif de Corse
2A117,Forciolo,05 - Massif de Corse
2A118,Fozzano,05 - Massif de Corse
2A119,Frasseto,05 - Massif de Corse
2A127,Giuncheto,05 - Massif de Corse
2A128,Granace,05 - Massif de Corse
2A129,Grossa,05 - Massif de Corse
2A130,Grosseto-Prugna,05 - Massif de Corse
2A131,Guagno,05 - Massif de Corse
2A132,Guargualé,05 - Massif de Corse
2A133,Guitera-les-Bains,05 - Massif de Corse
2A139,Lecci,05 - Massif de Corse
2A141,Letia,05 - Massif de Corse
2A142,Levie,05 - Massif de Corse
2A144,Lopigna,05 - Massif de Corse
2A146,Loreto-di-Tallano,05 - Massif de Corse
2A154,Marignana,05 - Massif de Corse
2A158,Mela,05 - Massif de Corse
2A160,Moca-Croce,05 - Massif de Corse
2A163,Monacia-d'Aullène,05 - Massif de Corse
2A174,Murzo,05 - Massif de Corse
2A181,Ocana,05 - Massif de Corse
2A186,Olivese,05 - Massif de Corse
2A189,Olmeto,05 - Massif de Corse
2A191,Olmiccia,05 - Massif de Corse
2A196,Orto,05 - Massif de Corse
2A197,Osani,05 - Massif de Corse
2A198,Ota,05 - Massif de Corse
2A200,Palneca,05 - Massif de Corse
2A203,Partinello,05 - Massif de Corse
2A204,Pastricciola,05 - Massif de Corse
2A209,Peri,05 - Massif de Corse
2A211,Petreto-Bicchisano,05 - Massif de Corse
2A212,Piana,05 - Massif de Corse
2A215,Pianottoli-Caldarello,05 - Massif de Corse
2A228,Pietrosella,05 - Massif de Corse
2A232,Pila-Canale,05 - Massif de Corse
2A240,Poggiolo,05 - Massif de Corse
2A247,Porto-Vecchio,05 - Massif de Corse
2A249,Propriano,05 - Massif de Corse
2A253,Quasquara,05 - Massif de Corse
2A254,Quenza,05 - Massif de Corse
2A258,Renno,05 - Massif de Corse
2A259,Rezza,05 - Massif de Corse
2A262,Rosazia,05 - Massif de Corse
2A266,Salice,05 - Massif de Corse
2A268,Sampolo,05 - Massif de Corse
2A269,Sari-Solenzara,05 - Massif de Corse
2A270,Sari-d'Orcino,05 - Massif de Corse
2A271,Sarrola-Carcopino,05 - Massif de Corse
2A272,Sartène,05 - Massif de Corse
2A276,Serra-di-Ferro,05 - Massif de Corse
2A278,Serra-di-Scopamène,05 - Massif de Corse
2A279,Serriera,05 - Massif de Corse
2A282,Soccia,05 - Massif de Corse
2A284,Sollacaro,05 - Massif de Corse
2A285,Sorbollano,05 - Massif de Corse
2A288,Sotta,05 - Massif de Corse
2A295,Sant'Andréa-d'Orcino,05 - Massif de Corse
2A300,San-Gavino-di-Carbini,05 - Massif de Corse
2A308,Sainte-Lucie-de-Tallano,05 - Massif de Corse
2A310,Santa-Maria-Figaniella,05 - Massif de Corse
2A312,Santa-Maria-Siché,05 - Massif de Corse
2A322,Tasso,05 - Massif de Corse
2A323,Tavaco,05 - Massif de Corse
2A324,Tavera,05 - Massif de Corse
2A326,Tolla,05 - Massif de Corse
2A330,Ucciani,05 - Massif de Corse
2A331,Urbalacone,05 - Massif de Corse
2A336,Valle-di-Mezzana,05 - Massif de Corse
2A345,Vero,05 - Massif de Corse
2A348,Vico,05 - Massif de Corse
2A349,Viggianello,05 - Massif de Corse
2A351,Villanova,05 - Massif de Corse
2A357,Zérubia,05 - Massif de Corse
2A358,Zévaco,05 - Massif de Corse
2A359,Zicavo,05 - Massif de Corse
2A360,Zigliara,05 - Massif de Corse
2A362,Zonza,05 - Massif de Corse
2A363,Zoza,05 - Massif de Corse
2B002,Aghione,05 - Massif de Corse
2B003,Aiti,05 - Massif de Corse
2B005,Alando,05 - Massif de Corse
2B007,Albertacce,05 - Massif de Corse
2B009,Aléria,05 - Massif de Corse
2B010,Algajola,05 - Massif de Corse
2B012,Altiani,05 - Massif de Corse
2B013,Alzi,05 - Massif de Corse
2B015,Ampriani,05 - Massif de Corse
2B016,Antisanti,05 - Massif de Corse
2B020,Aregno,05 - Massif de Corse
2B023,Asco,05 - Massif de Corse
2B025,Avapessa,05 - Massif de Corse
2B029,Barbaggio,05 - Massif de Corse
2B030,Barrettali,05 - Massif de Corse
2B033,Bastia,05 - Massif de Corse
2B034,Belgodère,05 - Massif de Corse
2B036,Bigorno,05 - Massif de Corse
2B037,Biguglia,05 - Massif de Corse
2B039,Bisinchi,05 - Massif de Corse
2B042,Borgo,05 - Massif de Corse
2B043,Brando,05 - Massif de Corse
2B045,Bustanico,05 - Massif de Corse
2B046,Cagnano,05 - Massif de Corse
2B047,Calacuccia,05 - Massif de Corse
2B049,Calenzana,05 - Massif de Corse
2B050,Calvi,05 - Massif de Corse
2B051,Cambia,05 - Massif de Corse
2B052,Campana,05 - Massif de Corse
2B053,Campi,05 - Massif de Corse
2B054,Campile,05 - Massif de Corse
2B055,Campitello,05 - Massif de Corse
2B057,Canale-di-Verde,05 - Massif de Corse
2B058,Canari,05 - Massif de Corse
2B059,Canavaggia,05 - Massif de Corse
2B063,Carcheto-Brustico,05 - Massif de Corse
2B067,Carpineto,05 - Massif de Corse
2B068,Carticasi,05 - Massif de Corse
2B069,Casabianca,05 - Massif de Corse
2B072,Casalta,05 - Massif de Corse
2B073,Casamaccioli,05 - Massif de Corse
2B074,Casanova,05 - Massif de Corse
2B075,Casevecchie,05 - Massif de Corse
2B077,Castellare-di-Casinca,05 - Massif de Corse
